wiki,title,length,unit,over_threshold
ru.wikipedia.org,Чемпионат Европы по футболу 2024,109,words,False
ru.wikipedia.org,Telegram,198,words,False
ru.wikipedia.org,The Jackson 5,360,words,True
ru.wikipedia.org,"Ермолаев, Вадим Владимирович",23,words,False
ru.wikipedia.org,Крым,144,words,False
ru.wikipedia.org,"Ленин, Владимир Ильич",157,words,False
zh.wikipedia.org,2026年國際足協世界盃,515,chars,False
zh.wikipedia.org,乘风2026,108,chars,False
zh.wikipedia.org,习近平,868,chars,True
zh.wikipedia.org,佛得角,393,chars,False
zh.wikipedia.org,傅子純,40,chars,False
zh.wikipedia.org,六四事件,543,chars,False
zh.wikipedia.org,國際足協世界排名,154,chars,False
zh.wikipedia.org,國際足協世界盃,478,chars,False
zh.wikipedia.org,库拉索,267,chars,False
zh.wikipedia.org,我的王室死對頭,161,chars,False
zh.wikipedia.org,欠妳的那場婚禮,118,chars,False
zh.wikipedia.org,秦基周,45,chars,False
zh.wikipedia.org,给阿嬷的情书,225,chars,False
zh.wikipedia.org,躲在超市後門抽菸的兩人,161,chars,False
zh.wikipedia.org,金武烈,53,chars,False
zh.wikipedia.org,金特務：本色回歸,159,chars,False
zh.wikipedia.org,鐵拳教育,129,chars,False
zh.wikipedia.org,黃仁勳,363,chars,False
zh.wikipedia.org,2026年國際足協世界盃淘汰賽,156,chars,False
zh.wikipedia.org,P.O,99,chars,False
zh.wikipedia.org,利昂内尔·梅西,883,chars,True
zh.wikipedia.org,埃尔林·哈兰德,855,chars,True
zh.wikipedia.org,基斯坦奴·朗拿度,1950,chars,True
zh.wikipedia.org,大濛,141,chars,False
zh.wikipedia.org,张凌赫,51,chars,False
zh.wikipedia.org,後室 (電影),521,chars,False
zh.wikipedia.org,揭密日,258,chars,False
zh.wikipedia.org,新進社員姜會長,214,chars,False
zh.wikipedia.org,火遮眼 (2025年電影),238,chars,False
zh.wikipedia.org,第37屆金曲獎,87,chars,False
zh.wikipedia.org,群体 (电影),183,chars,False
zh.wikipedia.org,許楠儁,99,chars,False
zh.wikipedia.org,賀營,108,chars,False
zh.wikipedia.org,超能路人甲,131,chars,False
zh.wikipedia.org,逐玉,97,chars,False
zh.wikipedia.org,雙囍 (2026年電影),112,chars,False
zh.wikipedia.org,飛常日誌II,203,chars,False
zh.wikipedia.org,黃大煒,120,chars,False
zh.wikipedia.org,2022年國際足協世界盃,692,chars,True
zh.wikipedia.org,21世紀大君夫人,265,chars,False
zh.wikipedia.org,中年好聲音4,142,chars,False
zh.wikipedia.org,中華民國,1974,chars,True
zh.wikipedia.org,吳文忻,226,chars,False
zh.wikipedia.org,基利安·麥巴比,790,chars,True
zh.wikipedia.org,宋英奎,207,chars,False
zh.wikipedia.org,少年法庭 (電視劇),170,chars,False
zh.wikipedia.org,尹昇娥,122,chars,False
zh.wikipedia.org,李星民,99,chars,False
zh.wikipedia.org,杰伦·布伦森,171,chars,False
zh.wikipedia.org,林智妍,98,chars,False
zh.wikipedia.org,玩具總動員5,637,chars,True
zh.wikipedia.org,菜鳥伙房兵,286,chars,False
zh.wikipedia.org,迈克尔·杰克逊,1418,chars,True
zh.wikipedia.org,邊佑錫,123,chars,False
zh.wikipedia.org,鍾景輝,176,chars,False
zh.wikipedia.org,陳敏兒,64,chars,False
zh.wikipedia.org,非份之罪,133,chars,False
zh.wikipedia.org,香港探秘地圖,199,chars,False
zh.wikipedia.org,CORTIS,191,chars,False
zh.wikipedia.org,Re:從零開始的異世界生活,934,chars,True
zh.wikipedia.org,中华人民共和国,1706,chars,True
zh.wikipedia.org,内马尔,1338,chars,True
zh.wikipedia.org,國際足協世界盃紀錄及統計列表,25,chars,False
zh.wikipedia.org,幻藍小熊,280,chars,False
zh.wikipedia.org,日本國家足球隊,382,chars,False
zh.wikipedia.org,杖與劍的魔劍譚,107,chars,False
zh.wikipedia.org,歌手2026,469,chars,False
zh.wikipedia.org,波斯尼亚和黑塞哥维那,827,chars,True
zh.wikipedia.org,田曦薇,80,chars,False
zh.wikipedia.org,白鹿 (演員),68,chars,False
zh.wikipedia.org,背着善宰跑,537,chars,False
zh.wikipedia.org,蘇慧倫,64,chars,False
zh.wikipedia.org,金澤 (演員),188,chars,False
zh.wikipedia.org,陳嫺靜,34,chars,False
zh.wikipedia.org,雨霖铃 (电视剧),137,chars,False
zh.wikipedia.org,飛常日誌,215,chars,False
zh.wikipedia.org,黃山料,213,chars,False
zh.wikipedia.org,黃泉使者,279,chars,False
zh.wikipedia.org,A-Lin,169,chars,False
zh.wikipedia.org,BABYMONSTER,91,chars,False
zh.wikipedia.org,丞磊,119,chars,False
zh.wikipedia.org,余香凝,201,chars,False
zh.wikipedia.org,佛得角國家足球隊,492,chars,False
zh.wikipedia.org,埃隆·马斯克,1002,chars,True
zh.wikipedia.org,夏奇拉,459,chars,False
zh.wikipedia.org,孫淑媚,125,chars,False
zh.wikipedia.org,宋詩安,29,chars,False
zh.wikipedia.org,張孝全,284,chars,False
zh.wikipedia.org,張震嶽,205,chars,False
zh.wikipedia.org,新兵日記,433,chars,False
zh.wikipedia.org,曾敬驊,79,chars,False
zh.wikipedia.org,曾沛慈,165,chars,False
zh.wikipedia.org,殷瑋,168,chars,False
zh.wikipedia.org,蔡依林,497,chars,False
zh.wikipedia.org,蔣萬安,190,chars,False
zh.wikipedia.org,醫到孤島愛上你,157,chars,False
zh.wikipedia.org,镖人：风起大漠,185,chars,False
zh.wikipedia.org,輕型飛機撞擊中國尊事件,300,chars,False
zh.wikipedia.org,2026年中華民國直轄市長及縣市長選舉,142,chars,False
zh.wikipedia.org,2026年印度尼西亞羽毛球公開賽,122,chars,False
zh.wikipedia.org,2030年國際足協世界盃,320,chars,False
zh.wikipedia.org,COURT!,162,chars,False
zh.wikipedia.org,中国大陆电视剧列表 (2026年),835,chars,True
zh.wikipedia.org,伊朗戰爭 (2026年),382,chars,False
zh.wikipedia.org,名偵探柯南動畫集數列表,139,chars,False
zh.wikipedia.org,國際足協世界盃決賽列表,650,chars,True
zh.wikipedia.org,屠穎,230,chars,False
zh.wikipedia.org,愛你致死不渝,528,chars,False
zh.wikipedia.org,拉明·亞馬爾,231,chars,False
zh.wikipedia.org,文化大革命,1566,chars,True
zh.wikipedia.org,朝雪录,180,chars,False
zh.wikipedia.org,朱軒洋,32,chars,False
zh.wikipedia.org,科特迪瓦,121,chars,False
zh.wikipedia.org,端午节,267,chars,False
zh.wikipedia.org,謝苗,95,chars,False
zh.wikipedia.org,關於我轉生變成史萊姆這檔事角色列表,48,chars,False
zh.wikipedia.org,防彈少年團,1471,chars,True
zh.wikipedia.org,9m88,173,chars,False
zh.wikipedia.org,三鶯線,157,chars,False
zh.wikipedia.org,习明泽,38,chars,False
zh.wikipedia.org,具教煥,174,chars,False
zh.wikipedia.org,冰之城牆,129,chars,False
zh.wikipedia.org,周柯宇,306,chars,False
zh.wikipedia.org,唐納·川普,1895,chars,True
zh.wikipedia.org,多米多羅,72,chars,False
zh.wikipedia.org,奚梦瑶,98,chars,False
zh.wikipedia.org,帕差拉吉帝雅帕长公主,288,chars,False
zh.wikipedia.org,朱珠,41,chars,False
zh.wikipedia.org,李昀銳,48,chars,False
zh.wikipedia.org,李昇規,97,chars,False
zh.wikipedia.org,武则天,592,chars,True
zh.wikipedia.org,毛泽东,1081,chars,True
zh.wikipedia.org,沈伯洋,317,chars,False
zh.wikipedia.org,纽约尼克斯,365,chars,False
zh.wikipedia.org,赵紫阳,865,chars,True
zh.wikipedia.org,鈴木彩艷,135,chars,False
zh.wikipedia.org,2026年國際足協世界盃參賽球員名單,561,chars,True
zh.wikipedia.org,2026年國際足協世界盃種子排名,338,chars,False
zh.wikipedia.org,Re:從零開始的異世界生活角色列表,110,chars,False
zh.wikipedia.org,SpaceX,864,chars,True
zh.wikipedia.org,周湯豪,365,chars,False
zh.wikipedia.org,国际足联世界杯射手榜,863,chars,True
zh.wikipedia.org,廖啟智,70,chars,False
zh.wikipedia.org,玩具总动员,811,chars,True
zh.wikipedia.org,男公館,448,chars,False
zh.wikipedia.org,胡楓,273,chars,False
zh.wikipedia.org,胡锦涛,741,chars,True
zh.wikipedia.org,莫文蔚,1262,chars,True
zh.wikipedia.org,邓小平,1398,chars,True
zh.wikipedia.org,關於我轉生變成史萊姆這檔事,235,chars,False
zh.wikipedia.org,陈立武,127,chars,False
zh.wikipedia.org,陳都靈,36,chars,False
zh.wikipedia.org,简化字,419,chars,False
zh.wikipedia.org,ChatGPT,163,chars,False
zh.wikipedia.org,I.O.I,239,chars,False
zh.wikipedia.org,一個部門的誕生,166,chars,False
zh.wikipedia.org,努力克服自卑的我們,204,chars,False
zh.wikipedia.org,奔跑吧,351,chars,False
zh.wikipedia.org,如果我不曾見過太陽,177,chars,False
zh.wikipedia.org,孫興慜,241,chars,False
zh.wikipedia.org,成何体统,218,chars,False
zh.wikipedia.org,日本,1329,chars,True
zh.wikipedia.org,極道鮮師,168,chars,False
zh.wikipedia.org,獵鷹 (電視劇),74,chars,False
zh.wikipedia.org,王楚然,131,chars,False
zh.wikipedia.org,罗纳尔迪尼奥,878,chars,True
zh.wikipedia.org,臺灣,1368,chars,True
zh.wikipedia.org,薄熙来,512,chars,False
zh.wikipedia.org,賴清德,615,chars,True
zh.wikipedia.org,車婉婉,116,chars,False
zh.wikipedia.org,郝海东,177,chars,False
zh.wikipedia.org,阿根廷國家足球隊,1574,chars,True
zh.wikipedia.org,魔法帽的工作室,381,chars,False
zh.wikipedia.org,2018年國際足協世界盃,523,chars,False
zh.wikipedia.org,2026年女子排球國家聯賽,342,chars,False
zh.wikipedia.org,2026年日本動畫列表,75,chars,False
zh.wikipedia.org,ILLIT,176,chars,False
zh.wikipedia.org,上伊那牡丹，醉姿如百合,252,chars,False
zh.wikipedia.org,何猷君,373,chars,False
zh.wikipedia.org,劉冠廷,417,chars,False
zh.wikipedia.org,包上恩,56,chars,False
zh.wikipedia.org,名偵探柯南：高速公路的墮天使,120,chars,False
zh.wikipedia.org,巴西國家足球隊,285,chars,False
zh.wikipedia.org,库拉索足球代表队,83,chars,False
zh.wikipedia.org,朴志訓,243,chars,False
zh.wikipedia.org,李奉俊,34,chars,False
zh.wikipedia.org,白家綺,110,chars,False
zh.wikipedia.org,秘戀稽核中,162,chars,False
zh.wikipedia.org,稻草人 (電視劇),250,chars,False
zh.wikipedia.org,赛博浪客,375,chars,False
zh.wikipedia.org,越位 (足球),237,chars,False
zh.wikipedia.org,車銀優,197,chars,False
zh.wikipedia.org,鄭麗文,360,chars,False
zh.wikipedia.org,Aespa,943,chars,True
zh.wikipedia.org,Hearts2Hearts,242,chars,False
zh.wikipedia.org,SEVENTEEN (組合),811,chars,True
zh.wikipedia.org,Z-Library,445,chars,False
zh.wikipedia.org,周杰倫,352,chars,False
zh.wikipedia.org,周翊然,72,chars,False
zh.wikipedia.org,嚴藝文,73,chars,False
pl.wikipedia.org,Curaçao,77,words,False
pl.wikipedia.org,Diana Sznajder,33,words,False
pl.wikipedia.org,Iga Świątek,172,words,False
pl.wikipedia.org,Lionel Messi,438,words,True
pl.wikipedia.org,Maja Chwalińska,22,words,False
pl.wikipedia.org,Mirra Andriejewa,43,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2022,216,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2026,91,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2030,48,words,False
pl.wikipedia.org,Mistrzostwa świata w piłce nożnej mężczyzn,244,words,False
pl.wikipedia.org,Order Orła Białego,72,words,False
pl.wikipedia.org,Polska,759,words,True
pl.wikipedia.org,Republika Zielonego Przylądka,38,words,False
pl.wikipedia.org,Rzeź wołyńska,159,words,False
pl.wikipedia.org,Stepan Bandera,116,words,False
pl.wikipedia.org,Ukraińska Powstańcza Armia,358,words,True
pl.wikipedia.org,Wybrzeże Kości Słoniowej,367,words,True
pl.wikipedia.org,Alexander Zverev,93,words,False
pl.wikipedia.org,Andrzej Szeptycki (politolog),48,words,False
pl.wikipedia.org,Bogdan Olewicz,16,words,False
pl.wikipedia.org,Cristiano Ronaldo,478,words,True
pl.wikipedia.org,Erling Haaland,45,words,False
pl.wikipedia.org,French Open,30,words,False
pl.wikipedia.org,Księga wieczysta,41,words,False
pl.wikipedia.org,Kylian Mbappé,233,words,False
pl.wikipedia.org,Lady Pank,121,words,False
pl.wikipedia.org,Liga Narodów w Piłce Siatkowej Mężczyzn 2026,76,words,False
pl.wikipedia.org,Michael Jackson,531,words,True
pl.wikipedia.org,Monika Piątkowska (polityk),30,words,False
pl.wikipedia.org,Noc Kupały,183,words,False
pl.wikipedia.org,Oliver Tree,26,words,False
pl.wikipedia.org,Radio Nowy Świat,51,words,False
pl.wikipedia.org,Rekordy klimatyczne w Polsce,53,words,False
pl.wikipedia.org,Robert Lewandowski,590,words,True
pl.wikipedia.org,Skolim,111,words,False
pl.wikipedia.org,Zabójstwo Henry’ego Nowaka,59,words,False
pl.wikipedia.org,Aryna Sabalenka,89,words,False
pl.wikipedia.org,Bośnia i Hercegowina,206,words,False
pl.wikipedia.org,Demokratyczna Republika Konga,113,words,False
pl.wikipedia.org,Jan Borysewicz,67,words,False
pl.wikipedia.org,Janusz Michałowski,18,words,False
pl.wikipedia.org,Janusz Panasewicz,31,words,False
pl.wikipedia.org,Miechów,97,words,False
pl.wikipedia.org,Mistrzostwa Europy w Piłce Nożnej 2028,92,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2010,60,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2014,200,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2018,134,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2026 (składy),169,words,False
pl.wikipedia.org,Odznaczeni Orderem Orła Białego (III Rzeczpospolita),318,words,True
pl.wikipedia.org,Odznaczeni Orderem Orła Białego (II Rzeczpospolita),24,words,False
pl.wikipedia.org,Paragwaj,24,words,False
pl.wikipedia.org,Reprezentacja Curaçao w piłce nożnej mężczyzn,78,words,False
pl.wikipedia.org,Sagrada Família,44,words,False
pl.wikipedia.org,Ukraina,151,words,False
pl.wikipedia.org,Uroczystość Najświętszego Ciała i Krwi Chrystusa,192,words,False
pl.wikipedia.org,Warszawa,305,words,True
pl.wikipedia.org,Anna Kalinska,25,words,False
pl.wikipedia.org,Autostrady i drogi ekspresowe w Polsce,51,words,False
pl.wikipedia.org,Dawid Podsiadło,158,words,False
pl.wikipedia.org,Donald Trump,1005,words,True
pl.wikipedia.org,Estadio Azteca,110,words,False
pl.wikipedia.org,Haiti,151,words,False
pl.wikipedia.org,Karol Nawrocki,48,words,False
pl.wikipedia.org,Magdalena Sobkowiak-Czarnecka,55,words,False
pl.wikipedia.org,Malta,296,words,False
pl.wikipedia.org,Mistrzostwa Europy w Piłce Nożnej 2024,108,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2002,182,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2006,116,words,False
pl.wikipedia.org,Mistrzostwa Świata w Piłce Nożnej 2034,64,words,False
pl.wikipedia.org,Pelé,166,words,False
pl.wikipedia.org,Ranking FIFA,66,words,False
pl.wikipedia.org,Senegal,30,words,False
pl.wikipedia.org,Shakira,246,words,False
pl.wikipedia.org,Stany Zjednoczone,498,words,True
pl.wikipedia.org,Wołodymyr Zełenski,61,words,False
pl.wikipedia.org,Zion Suzuki,44,words,False
pl.wikipedia.org,Agnieszka Radwańska,206,words,False
